0, 00000000000000000000000000000000, 0
1, 01000001101111001111010111000011, 0
2, 01000001101111011000010100011111, 0
3, 01000001101111100000000000000000, 0
4, 01000001101111100111101011100001, 0
5, 01000001101111100111101011100001, 0
6, 01000001101111101111010111000011, 0
7, 01000001101111101111010111000011, 0
8, 01000001101111101111010111000011, 0
9, 01000001101111111000010100011111, 0
10, 01000001101111111000010100011111, 0
11, 01000001110000000000000000000000, 0
12, 01000001110000000111101011100001, 0
13, 01000001110000000111101011100001, 0
14, 01000001110000000111101011100001, 0
15, 01000001110000001111010111000011, 0
16, 01000001110000001111010111000011, 0
17, 01000001110000001111010111000011, 0
18, 01000001110000011000010100011111, 0
19, 01000001110000001111010111000011, 0
20, 01000001110000001111010111000011, 0
21, 01000001110000011000010100011111, 0
22, 01000001110000100000000000000000, 0
23, 01000001110000100000000000000000, 0
24, 01000001110000100000000000000000, 0
25, 01000001110000100000000000000000, 0
26, 01000001110000100111101011100001, 0
27, 01000001110000100000000000000000, 0
28, 01000001110000100000000000000000, 0
29, 01000001110000100111101011100001, 0
30, 01000001110000100111101011100001, 0
31, 01000001110000101111010111000011, 0
32, 01000001110000101111010111000011, 0
33, 01000001110000101111010111000011, 0
34, 01000001110000111000010100011111, 0
35, 01000001110000111000010100011111, 0
36, 01000001110001000000000000000000, 0
37, 01000001110000111000010100011111, 0
38, 01000001110000111000010100011111, 0
39, 01000001110000111000010100011111, 0
40, 01000001110001000000000000000000, 0
41, 01000001110001000000000000000000, 0
42, 01000001110001000000000000000000, 0
43, 01000001110001000000000000000000, 0
44, 01000001110000111000010100011111, 0
45, 01000001110001000000000000000000, 0
46, 01000001110001000000000000000000, 0
47, 01000001110001000000000000000000, 0
48, 01000001110001000111101011100001, 0
49, 01000001110001000111101011100001, 0
50, 01000001110001000111101011100001, 0
51, 01000001110001000111101011100001, 0
52, 01000001110001000111101011100001, 0
53, 01000001110001000111101011100001, 0
54, 01000001110001000111101011100001, 0
55, 01000001110001001111010111000011, 0
56, 01000001110001000111101011100001, 0
57, 01000001110001001111010111000011, 0
58, 01000001110001001111010111000011, 0
59, 01000001110001001111010111000011, 0
60, 01000001110001001111010111000011, 0
61, 01000001110001000111101011100001, 0
62, 01000001110001000111101011100001, 0
63, 01000001110001001111010111000011, 0
64, 01000001110001001111010111000011, 0
65, 01000001110001001111010111000011, 0
66, 01000001110001001111010111000011, 0
67, 01000001110001011000010100011111, 0
68, 01000001110001001111010111000011, 0
69, 01000001110001001111010111000011, 0
70, 01000001110001011000010100011111, 0
71, 01000001110001001111010111000011, 0
72, 01000001110001001111010111000011, 0
73, 01000001110001011000010100011111, 0
74, 01000001110001011000010100011111, 0
75, 01000001110001011000010100011111, 0
76, 01000001110001011000010100011111, 0
77, 01000001110001011000010100011111, 0
78, 01000001110001001111010111000011, 0
79, 01000001110001011000010100011111, 0
80, 01000001110001011000010100011111, 0
81, 01000001110001011000010100011111, 0
82, 01000001110001011000010100011111, 0
83, 01000001110001001111010111000011, 0
84, 01000001110001011000010100011111, 0
85, 01000001110001001111010111000011, 0
86, 01000001110001001111010111000011, 0
87, 01000001110001011000010100011111, 0
88, 01000001110001001111010111000011, 0
89, 01000001110001011000010100011111, 0
90, 01000001110001011000010100011111, 0
91, 01000001110001011000010100011111, 0
92, 01000001110001011000010100011111, 0
93, 01000001110001011000010100011111, 0
94, 01000001110001011000010100011111, 0
95, 01000001110001100000000000000000, 0
96, 01000001110001011000010100011111, 0
97, 01000001110001100000000000000000, 0
98, 01000001110001011000010100011111, 0
99, 01000001110001011000010100011111, 0
100, 01000001110001100000000000000000, 0
101, 01000001110001011000010100011111, 0
102, 01000001110001011000010100011111, 0
103, 01000001110001001111010111000011, 0
104, 01000001110001001111010111000011, 0
105, 01000001110001011000010100011111, 0
106, 01000001110001011000010100011111, 0
107, 01000001110001011000010100011111, 0
108, 01000001110001011000010100011111, 0
109, 01000001110001011000010100011111, 0
110, 01000001110001011000010100011111, 0
111, 01000001110001011000010100011111, 0
112, 01000001110001011000010100011111, 0
113, 01000001110001100000000000000000, 0
114, 01000001110001100000000000000000, 0
115, 01000001110001100000000000000000, 0
116, 01000001110001100000000000000000, 0
117, 01000001110001100000000000000000, 0
118, 01000001110001100000000000000000, 0
119, 01000001110001100000000000000000, 0
120, 01000001110001100111101011100001, 0
121, 01000001110001100111101011100001, 0
122, 01000001110001100111101011100001, 0
123, 01000001110001100000000000000000, 0
124, 01000001110001100000000000000000, 0
125, 01000001110001100111101011100001, 0
126, 01000001110001100111101011100001, 0
127, 01000001110001100111101011100001, 0
128, 01000001110001100111101011100001, 0
129, 01000001110001100111101011100001, 0
130, 01000001110001100111101011100001, 0
131, 01000001110001100111101011100001, 0
132, 01000001110001100111101011100001, 0
133, 01000001110001100111101011100001, 0
134, 01000001110001100111101011100001, 0
135, 01000001110001101111010111000011, 0
136, 01000001110001101111010111000011, 0
137, 01000001110001101111010111000011, 0
138, 01000001110001101111010111000011, 0
139, 01000001110001111000010100011111, 0
140, 01000001110001101111010111000011, 0
141, 01000001110001101111010111000011, 0
142, 01000001110001101111010111000011, 0
143, 01000001110001101111010111000011, 0
144, 01000001110001101111010111000011, 0
145, 01000001110001101111010111000011, 0
146, 01000001110001101111010111000011, 0
147, 01000001110001101111010111000011, 0
148, 01000001110001111000010100011111, 0
149, 01000001110001111000010100011111, 0
150, 01000001110001111000010100011111, 0
151, 01000001110001101111010111000011, 0
152, 01000001110001111000010100011111, 0
153, 01000001110010000000000000000000, 0
154, 01000001110010000000000000000000, 0
155, 01000001110001111000010100011111, 0
156, 01000001110001111000010100011111, 0
157, 01000001110001111000010100011111, 0
158, 01000001110010000000000000000000, 0
159, 01000001110010000000000000000000, 0
160, 01000001110001111000010100011111, 0
161, 01000001110001101111010111000011, 0
162, 01000001110001111000010100011111, 0
163, 01000001110010000000000000000000, 0
164, 01000001110001111000010100011111, 0
165, 01000001110001111000010100011111, 0
166, 01000001110001111000010100011111, 0
167, 01000001110001111000010100011111, 0
168, 01000001110010000000000000000000, 0
169, 01000001110001111000010100011111, 0
170, 01000001110010000000000000000000, 0
171, 01000001110010000000000000000000, 0
172, 01000001110001111000010100011111, 0
173, 01000001110001111000010100011111, 0
174, 01000001110001111000010100011111, 0
175, 01000001110001111000010100011111, 0
176, 01000001110001111000010100011111, 0
177, 01000001110001111000010100011111, 0
178, 01000001110010000000000000000000, 0
179, 01000001110001111000010100011111, 0
180, 01000001110010000000000000000000, 0
181, 01000001110010000000000000000000, 0
182, 01000001110010000111101011100001, 0
183, 01000001110010000000000000000000, 0
184, 01000001110010000000000000000000, 0
185, 01000001110010000000000000000000, 0
186, 01000001110010000000000000000000, 0
187, 01000001110010000111101011100001, 0
