12/04/2022 13:12,00000000000000000000100110011110,00000000000000000000100011111100,00000000000000000000100110111010,00000000000000000000100011101100,00000000000000000000100110001011,00000000000000000000100100100100
12/04/2022 13:13,00000000000000000000100110011110,00000000000000000000100011111100,00000000000000000000110000000100,00000000000000000000100011110000,00000000000000000000100110000001,00000000000000000000100100100100
12/04/2022 13:13,00000000000000000000100110100101,00000000000000000000100011111100,00000000000000000000110000000100,00000000000000000000100011110010,00000000000000000000100110001011,00000000000000000000100100100100
12/04/2022 13:13,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000111010101111,00000000000000000000100011101111,00000000000000000000100101110111,00000000000000000000100100100100
12/04/2022 13:13,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000110000000100,00000000000000000000100011110001,00000000000000000000100110011111,00000000000000000000100100100100
12/04/2022 13:13,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000110110111100,00000000000000000000100011110000,00000000000000000000100110010101,00000000000000000000100100100100
12/04/2022 13:14,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000100000000011,00000000000000000000100011110001,00000000000000000000100110001011,00000000000000000000100100100100
12/04/2022 13:14,00000000000000000000100110011110,00000000000000000000100101100000,00000000000000000000100001100100,00000000000000000000100011110010,00000000000000000000100101110111,00000000000000000000100100100100
12/04/2022 13:14,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000100110001001,00000000000000000000100011110100,00000000000000000000100110010101,00000000000000000000100100100100
12/04/2022 13:14,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000001000010011000,00000000000000000000100011110100,00000000000000000000100110101001,00000000000000000000100100100100
12/04/2022 13:14,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000111011100001,00000000000000000000100011110011,00000000000000000000100101110111,00000000000000000000100100100100
12/04/2022 13:14,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000100111101011,00000000000000000000100011110001,00000000000000000000100101001111,00000000000000000000100100100100
12/04/2022 13:15,00000000000000000000100110011110,00000000000000000000100101100000,00000000000000000000100011000110,00000000000000000000100011110001,00000000000000000000100101011001,00000000000000000000100100100100
12/04/2022 13:15,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000011111010010,00000000000000000000100011110100,00000000000000000000100101101101,00000000000000000000100100100100
12/04/2022 13:15,00000000000000000000100110011110,00000000000000000000100101100000,00000000000000000000111001001110,00000000000000000000100011110111,00000000000000000000100101100011,00000000000000000000100100100100
12/04/2022 13:15,00000000000000000000100110011110,00000000000000000000100101100000,00000000000000000001000011111010,00000000000000000000100011111101,00000000000000000000100101100011,00000000000000000000100100100100
12/04/2022 13:15,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000110011000111,00000000000000000000100100000010,00000000000000000000100101001111,00000000000000000000100100100100
12/04/2022 13:15,00000000000000000000100110011110,00000000000000000000100101100000,00000000000000000000011111010010,00000000000000000000100100000101,00000000000000000000100101001111,00000000000000000000100100101110
12/04/2022 13:16,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000011111010010,00000000000000000000100100001001,00000000000000000000100101100011,00000000000000000000100100101110
12/04/2022 13:16,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000111001001110,00000000000000000000100100001100,00000000000000000000100110000001,00000000000000000000100100101110
12/04/2022 13:16,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000101101110010,00000000000000000000100100010001,00000000000000000000100101110111,00000000000000000000100100111000
12/04/2022 13:16,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000011111010010,00000000000000000000100100010101,00000000000000000000100110000001,00000000000000000000100100111000
12/04/2022 13:16,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000100011000110,00000000000000000000100100010111,00000000000000000000100101110111,00000000000000000000100100111000
12/04/2022 13:17,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000100011000110,00000000000000000000100100010101,00000000000000000000100101101101,00000000000000000000100100111000
12/04/2022 13:17,00000000000000000000100110101011,00000000000000000000100101100000,00000000000000000000011111010010,00000000000000000000100100010110,00000000000000000000100110000001,00000000000000000000100100111000
12/04/2022 13:17,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000100010010101,00000000000000000000100100011010,00000000000000000000100110000001,00000000000000000000100100111000
12/04/2022 13:17,00000000000000000000100110101011,00000000000000000000100101100000,00000000000000000000100001100100,00000000000000000000100100011101,00000000000000000000100110001011,00000000000000000000100100111000
12/04/2022 13:17,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000100000000011,00000000000000000000100100011101,00000000000000000000100110001011,00000000000000000000100100111000
12/04/2022 13:17,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000111101110011,00000000000000000000100100011001,00000000000000000000100110010101,00000000000000000000100100111000
12/04/2022 13:18,00000000000000000000100110101011,00000000000000000000100101100000,00000000000000000000100000110100,00000000000000000000100100010110,00000000000000000000100101110111,00000000000000000000100100111000
12/04/2022 13:18,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000100100101000,00000000000000000000100100010011,00000000000000000000100100111011,00000000000000000000100100111000
12/04/2022 13:18,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000111001001110,00000000000000000000100100001111,00000000000000000000100100111011,00000000000000000000100100111000
12/04/2022 13:18,00000000000000000000100110011110,00000000000000000000100101100000,00000000000000000001000011111010,00000000000000000000100100001111,00000000000000000000100101110111,00000000000000000000100100111000
12/04/2022 13:18,00000000000000000000100110011110,00000000000000000000100101100000,00000000000000000000100110001001,00000000000000000000100100010001,00000000000000000000100101011001,00000000000000000000100100111000
12/04/2022 13:18,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000100010010101,00000000000000000000100100010000,00000000000000000000100101101101,00000000000000000000100100111000
12/04/2022 13:19,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000111001111111,00000000000000000000100100001111,00000000000000000000100110000001,00000000000000000000100100111000
12/04/2022 13:19,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000001001000011111,00000000000000000000100100010000,00000000000000000000100110010101,00000000000000000000100100111000
12/04/2022 13:19,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000100000000011,00000000000000000000100100001111,00000000000000000000100110001011,00000000000000000000100100111000
12/04/2022 13:19,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000011110100001,00000000000000000000100100010001,00000000000000000000100110010101,00000000000000000000100100111000
12/04/2022 13:19,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000100000110100,00000000000000000000100100001111,00000000000000000000100110010101,00000000000000000000100100111000
12/04/2022 13:20,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000100000110100,00000000000000000000100100010101,00000000000000000000100110001011,00000000000000000000100100111000
12/04/2022 13:20,00000000000000000000100110100101,00000000000000000000100101100000,00000000000000000000011111010010,00000000000000000000100100011001,00000000000000000000100110001011,00000000000000000000100100111000
12/04/2022 13:20,00000000000000000000100110101011,00000000000000000000100101100000,00000000000000000000101001001101,00000000000000000000100100011111,00000000000000000000100110001011,00000000000000000000100100111000
12/04/2022 13:20,00000000000000000000100110101011,00000000000000000000100101100000,00000000000000000000110111101100,00000000000000000000100100100010,00000000000000000000100110011111,00000000000000000000100100111000
12/04/2022 13:20,00000000000000000000100110101011,00000000000000000000100101100000,00000000000000000000110011111000,00000000000000000000100100100110,00000000000000000000100110001011,00000000000000000000100101000010
12/04/2022 13:20,00000000000000000000100110101011,00000000000000000000100101100000,00000000000000000000111001001110,00000000000000000000100100101100,00000000000000000000100110010101,00000000000000000000100101000010
12/04/2022 13:21,00000000000000000000100110101011,00000000000000000000100101100000,00000000000000000000100001100100,00000000000000000000100100101010,00000000000000000000100110010101,00000000000000000000100101000010
12/04/2022 13:21,00000000000000000000100110101011,00000000000000000000100101100000,00000000000000000000100000000011,00000000000000000000100100101110,00000000000000000000100110010101,00000000000000000000100101000010
12/04/2022 13:21,00000000000000000000100110101011,00000000000000000000100101100000,00000000000000000000101011011111,00000000000000000000100100110010,00000000000000000000100110001011,00000000000000000000100101000010
12/04/2022 13:21,00000000000000000000100110110001,00000000000000000000100101100000,00000000000000000000011111010010,00000000000000000000100100111000,00000000000000000000100110000001,00000000000000000000100101000010
12/04/2022 13:21,00000000000000000000100110110001,00000000000000000000100101100000,00000000000000000001000111101110,00000000000000000000100100111010,00000000000000000000100110001011,00000000000000000000100101000010
12/04/2022 13:21,00000000000000000000100110110001,00000000000000000000100101100000,00000000000000000000100001100100,00000000000000000000100100111011,00000000000000000000100101101101,00000000000000000000100101000010
12/04/2022 13:22,00000000000000000000100110101011,00000000000000000000100101100000,00000000000000000001000000110110,00000000000000000000100100111001,00000000000000000000100110001011,00000000000000000000100101000010
12/04/2022 13:22,00000000000000000000100110101011,00000000000000000000100101100000,00000000000000000000111110100100,00000000000000000000100100111100,00000000000000000000100110010101,00000000000000000000100101000010
12/04/2022 13:22,00000000000000000000100110110001,00000000000000000000100101100000,00000000000000000000100001100100,00000000000000000000100101000001,00000000000000000000100110001011,00000000000000000000100101001100
12/04/2022 13:22,00000000000000000000100110110001,00000000000000000000100101100000,00000000000000000000011111010010,00000000000000000000100101000100,00000000000000000000100110001011,00000000000000000000100101001100
12/04/2022 13:22,00000000000000000000100110110001,00000000000000000000100101100000,00000000000000000000111101000010,00000000000000000000100101000110,00000000000000000000100110000001,00000000000000000000100101001100
12/04/2022 13:23,00000000000000000000100110110001,00000000000000000000100101100000,00000000000000000000100000000011,00000000000000000000100101001010,00000000000000000000100110000001,00000000000000000000100101001100
12/04/2022 13:23,00000000000000000000100110110001,00000000000000000000100101100000,00000000000000000000011111010010,00000000000000000000100101001000,00000000000000000000100101101101,00000000000000000000100101001100
12/04/2022 13:23,00000000000000000000100110110001,00000000000000000000100101100000,00000000000000000000100000000011,00000000000000000000100101000111,00000000000000000000100110001011,00000000000000000000100101010110
12/04/2022 13:23,00000000000000000000100110110001,00000000000000000000100101100000,00000000000000000000100100101000,00000000000000000000100101001010,00000000000000000000100110010101,00000000000000000000100101001100
12/04/2022 13:23,00000000000000000000100110110001,00000000000000000000100101100000,00000000000000000000011111010010,00000000000000000000100101001011,00000000000000000000100101110111,00000000000000000000100101010110
12/04/2022 13:23,00000000000000000000100110110001,00000000000000000000100101100000,00000000000000000001000100101011,00000000000000000000100101001011,00000000000000000000100110000001,00000000000000000000100101010110
12/04/2022 13:24,00000000000000000000100110110001,00000000000000000000100101100000,00000000000000000000100000000011,00000000000000000000100101001101,00000000000000000000100101110111,00000000000000000000100101010110
12/04/2022 13:24,00000000000000000000100110110111,00000000000000000000100101100000,00000000000000000000110011111000,00000000000000000000100101001100,00000000000000000000100110011111,00000000000000000000100101010110
12/04/2022 13:24,00000000000000000000100110110111,00000000000000000000100111000100,00000000000000000001001010000000,00000000000000000000100101001010,00000000000000000000100110010101,00000000000000000000100101010110
12/04/2022 13:24,00000000000000000000100110110111,00000000000000000000100111000100,00000000000000000000110101011010,00000000000000000000100101000111,00000000000000000000100110000001,00000000000000000000100101010110
12/04/2022 13:24,00000000000000000000100110110111,00000000000000000000100111000100,00000000000000000000110000110101,00000000000000000000100101000100,00000000000000000000100110011111,00000000000000000000100101010110
12/04/2022 13:24,00000000000000000000100110111110,00000000000000000000100111000100,00000000000000000000111001111111,00000000000000000000100101000001,00000000000000000000100110001011,00000000000000000000100101010110
12/04/2022 13:25,00000000000000000000100110110111,00000000000000000000100111000100,00000000000000000000100000000011,00000000000000000000100101000000,00000000000000000000100110000001,00000000000000000000100101010110
12/04/2022 13:25,00000000000000000000100110110111,00000000000000000000100111000100,00000000000000000001000000110110,00000000000000000000100100111111,00000000000000000000100110010101,00000000000000000000100101010110
12/04/2022 13:25,00000000000000000000100110110111,00000000000000000000100111000100,00000000000000000000100100101000,00000000000000000000100100111100,00000000000000000000100110001011,00000000000000000000100101010110
12/04/2022 13:25,00000000000000000000100110110111,00000000000000000000100111000100,00000000000000000000101000011100,00000000000000000000100100111011,00000000000000000000100110011111,00000000000000000000100101010110
12/04/2022 13:25,00000000000000000000100110110111,00000000000000000000100111000100,00000000000000000000100000000011,00000000000000000000100100111100,00000000000000000000100110011111,00000000000000000000100101010110
12/04/2022 13:26,00000000000000000000100110110111,00000000000000000000100111000100,00000000000000000000100001100100,00000000000000000000100100111110,00000000000000000000100110010101,00000000000000000000100101010110
12/04/2022 13:26,00000000000000000000100110110111,00000000000000000000100111000100,00000000000000000000101101000001,00000000000000000000100101000011,00000000000000000000100110010101,00000000000000000000100101010110
